2026-02-02 14:20:22,709 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:24:40,411 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:24:42,364 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:24:42,459 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:41:50,109 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:41:52,098 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:41:52,342 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:42:45,837 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:42:47,639 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:43:09,482 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:43:11,266 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:47:30,610 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:47:32,641 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:47:32,853 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:49:17,455 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:49:19,034 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:49:19,358 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:49:34,473 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:49:35,955 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:49:36,653 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:50:24,350 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:50:25,907 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:50:26,229 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:55:14,497 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:55:16,255 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:55:19,601 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:55:20,348 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 14:55:20,632 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:07:01,070 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:07:03,101 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:07:03,168 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:13:10,962 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:13:12,581 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:13:12,928 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:17:09,582 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:17:11,318 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:17:11,600 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:17:14,494 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:17:15,180 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:18:38,929 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:18:40,460 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:20:50,587 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:24,435 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:26,023 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:26,630 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:33,602 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:34,534 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:34,691 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:35,933 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:36,542 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:37,861 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:38,436 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:38:38,746 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:41:14,287 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:41:21,585 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:41:22,678 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:41:22,873 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:56:05,019 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:56:06,201 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:56:06,298 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:59:36,797 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:59:38,573 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 15:59:39,066 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:03:07,962 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:03:09,966 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:03:10,076 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:08:52,681 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:08:54,640 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:08:54,748 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:10:53,333 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:10:55,166 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:10:55,475 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:11:19,191 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:11:21,464 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:11:23,118 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:11:23,743 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:11:24,080 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:12:29,116 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:12:30,917 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:12:34,565 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:12:35,161 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:12:35,460 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:15:49,643 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:15:51,269 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:24:41,475 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:24:43,806 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:25:12,415 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:25:14,789 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:29:20,521 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:29:22,755 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:31:27,492 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:31:29,622 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:32:09,397 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:32:10,770 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:41:55,460 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:41:57,773 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:42:00,775 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:42:01,915 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:42:17,323 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:42:19,784 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:42:19,798 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:43:19,553 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:43:21,229 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:43:21,956 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:43:36,819 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:43:38,573 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:50:33,300 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:50:34,816 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:51:11,493 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:51:13,196 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:51:25,216 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:51:26,762 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:53:03,633 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:53:04,380 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:53:04,709 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:57:14,945 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:59:44,668 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:59:45,196 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
2026-02-02 16:59:48,037 ERROR: Connection error: module 'sqlalchemy.pool' has no attribute 'get_connection' [in C:\Users\APNMUM06\Desktop\invoice_updated 2\invoice_updated\app_duplicate.py:541]
